id,reason,message,user_id,problem_id,flag_created_at,topic_id,title,Case ID,Origin,hasher,fitzpatrick,label,nine_partition_label,three_partition_label,qc,url,url_alphanum
44614,incorrect,I don’t think this is malignant,169769,5860515,2021-08-30 04:52:40.643337,1337,Skin Condition Malignancy,5860515.0,fitzpatrick-new/edf0addcaf68ff5eb7ee399a43ecdd6d.jpg,edf0addcaf68ff5eb7ee399a43ecdd6d.jpg,2,keratosis pilaris,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris64.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratosispilariskeratosispilaris64jpg.jpg
44615,incorrect,I think these are keloids,169769,5855730,2021-08-30 04:56:04.309782,1337,Skin Condition Malignancy,5855730.0,fitzpatrick-new/a12f666ebdee400c3a3fdacd78028255.jpg,a12f666ebdee400c3a3fdacd78028255.jpg,2,lichen planus,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/L/lichen_planus/lichen_planus32.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlichenplanuslichenplanus32jpg.jpg
44616,incorrect,This looks malignant,169769,5854361,2021-08-30 04:56:58.298902,1337,Skin Condition Malignancy,5854361.0,fitzpatrick-new/890f8ca947e8942ed43555d7d527121f.jpg,890f8ca947e8942ed43555d7d527121f.jpg,1,mycosis fungoides,malignant cutaneous lymphoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/mycosis-fongoide/mycosis-fongoide62.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmycosisfongoidemycosisfongoide62jpg.jpg
44630,incorrect,It is malignant.,170688,5847458,2021-08-30 07:57:14.534038,1337,Skin Condition Malignancy,5847458.0,fitzpatrick-new/2017a2789790c2ae724917624752ae5e.jpg,2017a2789790c2ae724917624752ae5e.jpg,2,pyogenic granuloma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma23.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyogenicgranulomapyogenicgranuloma23jpg.jpg
44645,incorrect,It is malignant,170967,5850341,2021-08-30 10:28:39.200678,1337,Skin Condition Malignancy,5850341.0,fitzpatrick-new/49ed416e5f1dc646ecbaf99b23b48095.jpg,49ed416e5f1dc646ecbaf99b23b48095.jpg,5,basal cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=554,httpwwwatlasdermatologicocombrimgimageId554.jpg
44678,incorrect,The shape is irregular but small. Not really considered as malignant. It could be a big mole for a start. Picture is not clear.,165394,5859815,2021-08-30 16:22:40.328627,1337,Skin Condition Malignancy,5859815.0,fitzpatrick-new/e0cb7de355eb3b069e6714bd908a63cb.jpg,e0cb7de355eb3b069e6714bd908a63cb.jpg,1,naevus comedonicus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/naevus-congenital/naevus-congenital5.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnaevuscongenitalnaevuscongenital5jpg.jpg
45907,incorrect,It is regular in shape,191011,5859815,2021-09-12 14:57:57.103177,1337,Skin Condition Malignancy,5859815.0,fitzpatrick-new/e0cb7de355eb3b069e6714bd908a63cb.jpg,e0cb7de355eb3b069e6714bd908a63cb.jpg,1,naevus comedonicus,benign epidermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/naevus-congenital/naevus-congenital5.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnaevuscongenitalnaevuscongenital5jpg.jpg
44679,incorrect,Those are rashes,165394,5851713,2021-08-30 16:24:29.239307,1337,Skin Condition Malignancy,5851713.0,fitzpatrick-new/5f62ba3af414240d628e9a450101c79c.jpg,5f62ba3af414240d628e9a450101c79c.jpg,1,acquired autoimmune bullous diseaseherpes gestationis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/herpes_gestationis/herpes_gestationis49.jpg,httpwwwdermaamincomsiteimagesclinicalpichherpesgestationisherpesgestationis49jpg.jpg
44681,inappropriate,Human scratches,165394,5852127,2021-08-30 16:26:42.307596,1337,Skin Condition Malignancy,5852127.0,fitzpatrick-new/6999260ec65f066ef92f56a89533de4f.jpg,6999260ec65f066ef92f56a89533de4f.jpg,4,urticaria,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/d/dermographic_urticaria/dermographic_urticaria2.jpg,httpwwwdermaamincomsiteimagesclinicalpicddermographicurticariadermographicurticaria2jpg.jpg
44683,incorrect,That looks like a tumor,165394,5851852,2021-08-30 16:31:35.382385,1337,Skin Condition Malignancy,5851852.0,fitzpatrick-new/664d794014b44cfa24cd8c4c864be636.jpg,664d794014b44cfa24cd8c4c864be636.jpg,3,squamous cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/s/squamous-cell-carcinoma/squamous-cell-carcinoma10.jpg,httpwwwdermaamincomsiteimagesclinicalpicssquamouscellcarcinomasquamouscellcarcinoma10jpg.jpg
44692,incorrect,It doesn’t look like a malignant,163886,5857130,2021-08-30 20:09:26.176075,1337,Skin Condition Malignancy,5857130.0,fitzpatrick-new/b0a46cfb08907538ce7c1544916617d9.jpg,b0a46cfb08907538ce7c1544916617d9.jpg,2,lyme disease,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/erythem_achronicum_migrans/erythem_achronicum_migrans2.jpg,httpwwwdermaamincomsiteimagesclinicalpiceerythemachronicummigranserythemachronicummigrans2jpg.jpg
44693,incorrect,This is malignant,171899,5858403,2021-08-30 20:29:49.202283,1337,Skin Condition Malignancy,5858403.0,fitzpatrick-new/c51aef6119a7ac874c1aa2acf28653a2.jpg,c51aef6119a7ac874c1aa2acf28653a2.jpg,-1,stasis edema,inflammatory,non-neoplastic,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/s/stasis-ulcer/stasis-ulcer1.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstasisulcerstasisulcer1jpg.jpg
44694,incorrect,This is malignant,171899,5858403,2021-08-30 20:31:16.32062,1337,Skin Condition Malignancy,5858403.0,fitzpatrick-new/c51aef6119a7ac874c1aa2acf28653a2.jpg,c51aef6119a7ac874c1aa2acf28653a2.jpg,-1,stasis edema,inflammatory,non-neoplastic,1 Diagnostic,https://www.dermaamin.com/site/images/clinical-pic/s/stasis-ulcer/stasis-ulcer1.jpg,httpwwwdermaamincomsiteimagesclinicalpicsstasisulcerstasisulcer1jpg.jpg
44725,incorrect,I can only see the face of a baby,172147,5856617,2021-08-31 04:26:46.584323,1337,Skin Condition Malignancy,5856617.0,fitzpatrick-new/b642e3c2227b664fe5d3f8dde9470b36.jpg,b642e3c2227b664fe5d3f8dde9470b36.jpg,2,port wine stain,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/port-wine-stain/port-wine-stain40.jpg,httpwwwdermaamincomsiteimagesclinicalpicpportwinestainportwinestain40jpg.jpg
44727,incorrect,Non neoplastic is the answer,170635,5857809,2021-08-31 05:23:12.393984,1337,Skin Condition Malignancy,5857809.0,fitzpatrick-new/bcf42d7a8d77a148ab1a0159afe82e01.jpg,bcf42d7a8d77a148ab1a0159afe82e01.jpg,6,langerhans cell histiocytosis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/non_langerhans_cell_histiocytosis/non_langerhans_cell_histiocytosis7.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnonlangerhanscellhistiocytosisnonlangerhanscellhistiocytosis7jpg.jpg
44728,incorrect,Benig benign benign,170635,5847690,2021-08-31 05:24:42.128625,1337,Skin Condition Malignancy,5847690.0,fitzpatrick-new/20ae00ff7ebdbc67170b2dc89b68320c.jpg,20ae00ff7ebdbc67170b2dc89b68320c.jpg,2,basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma11.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomabasalcellcarcinoma11jpg.jpg
44775,incorrect,"I don’t think this is malignant, it has even borders and the pigmentation is uniform",169769,5875684,2021-08-31 13:03:36.138127,1338,Skin Conditions,5875684.0,fitzpatrick-new/9e555077493565a25648af77a1da5e06.jpg,9e555077493565a25648af77a1da5e06.jpg,5,lentigo maligna,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/L/lentigo-maligna/lentigo-maligna21.jpg,httpwwwdermaamincomsiteimagesclinicalpicLlentigomalignalentigomaligna21jpg.jpg
44776,incorrect,This doesn’t look inflamed. This looks like discoloration only,169769,5879454,2021-08-31 13:04:36.266983,1338,Skin Conditions,5879454.0,fitzpatrick-new/e03e6ad60b10f6e2c14025a9421d9be6.jpg,e03e6ad60b10f6e2c14025a9421d9be6.jpg,2,allergic contact dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/allergic_contact_dermatitis/allergic_contact_dermatitis109.jpg,httpwwwdermaamincomsiteimagesclinicalpicaallergiccontactdermatitisallergiccontactdermatitis109jpg.jpg
44777,incorrect,"This looks an inflamed toe, the redness and scabbing indicates inflammation. This is still far from looking like a malignancy",169769,5873383,2021-08-31 13:05:41.157932,1338,Skin Conditions,5873383.0,fitzpatrick-new/7eb72f83e8c15e7f1c4d3facd0abfa8f.jpg,7eb72f83e8c15e7f1c4d3facd0abfa8f.jpg,2,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanome-achromique/melanome-achromique3.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmelanomeachromiquemelanomeachromique3jpg.jpg
44778,incorrect,This looks like a benign melanoma,169769,5874546,2021-08-31 13:06:12.396301,1338,Skin Conditions,5874546.0,fitzpatrick-new/938528c2ba772fc83832aeca85171cf2.jpg,938528c2ba772fc83832aeca85171cf2.jpg,1,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4250,httpwwwatlasdermatologicocombrimgimageId4250.jpg
44787,incorrect,This is malignant,102351,5861283,2021-08-31 14:53:57.903119,1337,Skin Condition Malignancy,5861283.0,fitzpatrick-new/f3a4d8da2bdb24a1d78a061f30496e9b.jpg,f3a4d8da2bdb24a1d78a061f30496e9b.jpg,3,pyogenic granuloma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma115.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyogenicgranulomapyogenicgranuloma115jpg.jpg
44789,incorrect,Malignant carcinoma,117554,5860415,2021-08-31 16:05:40.909678,1337,Skin Condition Malignancy,5860415.0,fitzpatrick-new/edaf72dfe0910228db8eb491ed9dc2b3.jpg,edaf72dfe0910228db8eb491ed9dc2b3.jpg,1,basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/b/basal_cell_carcinoma/basal_cell_carcinoma9.jpg,httpwwwdermaamincomsiteimagesclinicalpicbbasalcellcarcinomabasalcellcarcinoma9jpg.jpg
44960,incorrect,Malignant dermal,170688,5879070,2021-09-03 12:44:25.050127,1338,Skin Conditions,5879070.0,fitzpatrick-new/e7e9ebdb019abaa43a7d448bcfcb4c46.jpg,e7e9ebdb019abaa43a7d448bcfcb4c46.jpg,3,hailey hailey disease,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=2412,httpwwwatlasdermatologicocombrimgimageId2412.jpg
44985,inappropriate,Eyes not blurred. And what skin finding ??,51646,5866816,2021-09-03 19:37:12.21932,1338,Skin Conditions,5866816.0,fitzpatrick-new/1c9c52faf5ceda41ae02cf54427e1bd1.jpg,1c9c52faf5ceda41ae02cf54427e1bd1.jpg,1,telangiectases,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/n/noonan_syndrome/noonan_syndrome3.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnoonansyndromenoonansyndrome3jpg.jpg
45006,incorrect,This seems like a malignant melanoma,174318,5865963,2021-09-04 04:10:19.808294,1338,Skin Conditions,5865963.0,fitzpatrick-new/0dd4fb7e120caac9f1f7db96eae103f6.jpg,0dd4fb7e120caac9f1f7db96eae103f6.jpg,-1,factitial dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/factitial_dermatitis/factitial_dermatitis52.jpg,httpwwwdermaamincomsiteimagesclinicalpicffactitialdermatitisfactitialdermatitis52jpg.jpg
45291,incorrect,"No signs of inflammation, this isn’t inflammatory",169769,5865963,2021-09-07 03:52:05.453994,1338,Skin Conditions,5865963.0,fitzpatrick-new/0dd4fb7e120caac9f1f7db96eae103f6.jpg,0dd4fb7e120caac9f1f7db96eae103f6.jpg,-1,factitial dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/factitial_dermatitis/factitial_dermatitis52.jpg,httpwwwdermaamincomsiteimagesclinicalpicffactitialdermatitisfactitialdermatitis52jpg.jpg
46194,incorrect,This does not look like an inflammatory please check again,197929,5865963,2021-09-15 05:02:04.092343,1338,Skin Conditions,5865963.0,fitzpatrick-new/0dd4fb7e120caac9f1f7db96eae103f6.jpg,0dd4fb7e120caac9f1f7db96eae103f6.jpg,-1,factitial dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/factitial_dermatitis/factitial_dermatitis52.jpg,httpwwwdermaamincomsiteimagesclinicalpicffactitialdermatitisfactitialdermatitis52jpg.jpg
47272,incorrect,It looks malignant not inflammatory!,173138,5865963,2021-09-29 04:24:41.377252,1338,Skin Conditions,5865963.0,fitzpatrick-new/0dd4fb7e120caac9f1f7db96eae103f6.jpg,0dd4fb7e120caac9f1f7db96eae103f6.jpg,-1,factitial dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/factitial_dermatitis/factitial_dermatitis52.jpg,httpwwwdermaamincomsiteimagesclinicalpicffactitialdermatitisfactitialdermatitis52jpg.jpg
47292,incorrect,malignant is visible.,192888,5865963,2021-09-29 10:57:18.729553,1338,Skin Conditions,5865963.0,fitzpatrick-new/0dd4fb7e120caac9f1f7db96eae103f6.jpg,0dd4fb7e120caac9f1f7db96eae103f6.jpg,-1,factitial dermatitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/f/factitial_dermatitis/factitial_dermatitis52.jpg,httpwwwdermaamincomsiteimagesclinicalpicffactitialdermatitisfactitialdermatitis52jpg.jpg
45168,incorrect,It‘s wrong genodermatosis,52616,5870618,2021-09-05 20:13:25.819809,1338,Skin Conditions,5870618.0,fitzpatrick-new/50e884335df0cc38774797b1e3da724c.jpg,50e884335df0cc38774797b1e3da724c.jpg,3,congenital nevus,benign melanocyte,benign,,https://www.dermaamin.com/site/images/clinical-pic/c/congential_nevus/congential_nevus23.jpg,httpwwwdermaamincomsiteimagesclinicalpicccongentialnevuscongentialnevus23jpg.jpg
45289,incorrect,"This looks like an inflammation, no signs of malignancy yet",169769,5872744,2021-09-07 03:50:47.950395,1338,Skin Conditions,5872744.0,fitzpatrick-new/73b52cc05fe6eee2372b7621951b82cc.jpg,73b52cc05fe6eee2372b7621951b82cc.jpg,-1,kaposi sarcoma,malignant dermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma91.jpg,httpwwwdermaamincomsiteimagesclinicalpickkaposissarcomakaposissarcoma91jpg.jpg
47273,incorrect,Gingivitis! Inflammation of gums!,173138,5872744,2021-09-29 04:27:44.443033,1338,Skin Conditions,5872744.0,fitzpatrick-new/73b52cc05fe6eee2372b7621951b82cc.jpg,73b52cc05fe6eee2372b7621951b82cc.jpg,-1,kaposi sarcoma,malignant dermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/k/kaposis-sarcoma/kaposis-sarcoma91.jpg,httpwwwdermaamincomsiteimagesclinicalpickkaposissarcomakaposissarcoma91jpg.jpg
45292,incorrect,This is obviously malignant,169769,5870125,2021-09-07 03:55:06.33753,1338,Skin Conditions,5870125.0,fitzpatrick-new/576d835921aceb16eea483aa84fc138a.jpg,576d835921aceb16eea483aa84fc138a.jpg,3,pyogenic granuloma,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/p/pyogenic-granuloma/pyogenic-granuloma16.jpg,httpwwwdermaamincomsiteimagesclinicalpicppyogenicgranulomapyogenicgranuloma16jpg.jpg
45352,irrelevant,"These are mice, not human skin",177265,5874446,2021-09-07 19:45:35.905078,1338,Skin Conditions,5874446.0,fitzpatrick-new/8f9bbca8888ce7e9896a3cc4aea506c7.jpg,8f9bbca8888ce7e9896a3cc4aea506c7.jpg,-1,vitiligo,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/v/vitiligo/vitiligo69.jpg,httpwwwdermaamincomsiteimagesclinicalpicvvitiligovitiligo69jpg.jpg
45765,incorrect,IMPOSSIBLE TO BE BENIGN,152497,5849130,2021-09-10 20:26:53.86102,1337,Skin Condition Malignancy,5849130.0,fitzpatrick-new/372ea240767f218d83f905055d0d1ea5.jpg,372ea240767f218d83f905055d0d1ea5.jpg,2,photodermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/phytophotodermatitis/phytophotodermatitis64.jpg,httpwwwdermaamincomsiteimagesclinicalpicpphytophotodermatitisphytophotodermatitis64jpg.jpg
45769,incorrect,This is highly suspicious for melanoma given the dark pigment and irregular shape,136162,5856275,2021-09-10 22:36:55.394114,1337,Skin Condition Malignancy,5856275.0,fitzpatrick-new/a177a5fc4b0e7033c39fb4f2503279ab.jpg,a177a5fc4b0e7033c39fb4f2503279ab.jpg,6,melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/melanoma/melanoma1.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmelanomamelanoma1jpg.jpg
45774,incorrect,"Pearly, rolled borders",175848,5847437,2021-09-11 01:32:13.794777,1337,Skin Condition Malignancy,5847437.0,fitzpatrick-new/1ba9b93ba453254fd9cc42cb0837d021.jpg,1ba9b93ba453254fd9cc42cb0837d021.jpg,3,solid cystic basal cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/s/solid-cysticbasalcell-carcinoma/solid-cysticbasalcell-carcinoma44.jpg,httpwwwdermaamincomsiteimagesclinicalpicssolidcysticbasalcellcarcinomasolidcysticbasalcellcarcinoma44jpg.jpg
45783,incorrect,Non neoplastic. NF1 case,198387,5852425,2021-09-11 03:30:58.237099,1337,Skin Condition Malignancy,5852425.0,fitzpatrick-new/68593bf0b1a12309abb2586e292f695e.jpg,68593bf0b1a12309abb2586e292f695e.jpg,5,neurofibromatosis,genodermatoses,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=4791,httpwwwatlasdermatologicocombrimgimageId4791.jpg
45785,incorrect,"non-neoplastic, it seems to be a sun burn",188851,5857717,2021-09-11 05:23:14.36738,1337,Skin Condition Malignancy,5857717.0,fitzpatrick-new/c479a43ec0039b25ec5caa5fd07d2438.jpg,c479a43ec0039b25ec5caa5fd07d2438.jpg,2,sun damaged skin,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/s/sun-burn/sun-burn18.jpg,httpwwwdermaamincomsiteimagesclinicalpicssunburnsunburn18jpg.jpg
45790,incorrect,supposed to be non neoplastic,188851,5846634,2021-09-11 06:36:31.412111,1337,Skin Condition Malignancy,5846634.0,fitzpatrick-new/12bddd46efb64fa39bf5abade7d26b70.jpg,12bddd46efb64fa39bf5abade7d26b70.jpg,3,drug induced pigmentary changes,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/r/rudimentary_polydactyly/rudimentary_polydactyly6.jpg,httpwwwdermaamincomsiteimagesclinicalpicrrudimentarypolydactylyrudimentarypolydactyly6jpg.jpg
45797,incorrect,definitely not benign lol,196372,5853579,2021-09-11 09:26:02.993424,1337,Skin Condition Malignancy,5853579.0,fitzpatrick-new/7e8aee92689229aca18d40ecdb6c3619.jpg,7e8aee92689229aca18d40ecdb6c3619.jpg,3,urticaria,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/u/urticaire/urticaire79.jpg,httpwwwdermaamincomsiteimagesclinicalpicuurticaireurticaire79jpg.jpg
45798,incorrect,definitely not benign,196372,5846122,2021-09-11 09:27:16.167742,1337,Skin Condition Malignancy,5846122.0,fitzpatrick-new/0844ae634f0e6e7ef1f73c2aeecbae0e.jpg,0844ae634f0e6e7ef1f73c2aeecbae0e.jpg,2,malignant melanoma,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/m/malignant-melanoma/malignant-melanoma21.jpg,httpwwwdermaamincomsiteimagesclinicalpicmmalignantmelanomamalignantmelanoma21jpg.jpg
45799,incorrect,definitely wrong,196372,5847791,2021-09-11 09:29:19.73059,1337,Skin Condition Malignancy,5847791.0,fitzpatrick-new/257b98dac6241fa7fc474d3ccd0cc23e.jpg,257b98dac6241fa7fc474d3ccd0cc23e.jpg,5,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=8886,httpwwwatlasdermatologicocombrimgimageId8886.jpg
45803,incorrect,Severe malignancy,189678,5848275,2021-09-11 10:50:54.881302,1337,Skin Condition Malignancy,5848275.0,fitzpatrick-new/32170ab2f1f4d5c27197f9b08f1dda4d.jpg,32170ab2f1f4d5c27197f9b08f1dda4d.jpg,4,juvenile xanthogranuloma,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/n/necrobiotic-xanthogranuloma/necrobiotic-xanthogranuloma1.jpg,httpwwwdermaamincomsiteimagesclinicalpicnnecrobioticxanthogranulomanecrobioticxanthogranuloma1jpg.jpg
45804,incorrect,Cancer is eating up the cells,189678,5856960,2021-09-11 10:51:38.792595,1337,Skin Condition Malignancy,5856960.0,fitzpatrick-new/b0595057ec163a15e2f19596e609b505.jpg,b0595057ec163a15e2f19596e609b505.jpg,5,squamous cell carcinoma,malignant epidermal,malignant,,http://atlasdermatologico.com.br/img?imageId=6849,httpwwwatlasdermatologicocombrimgimageId6849.jpg
45805,incorrect,This is malignancy!,189678,5860382,2021-09-11 10:59:33.781048,1337,Skin Condition Malignancy,5860382.0,fitzpatrick-new/e6a148f384e31d30c51c4472defc1bdf.jpg,e6a148f384e31d30c51c4472defc1bdf.jpg,4,superficial spreading melanoma ssm,malignant melanoma,malignant,,https://www.dermaamin.com/site/images/clinical-pic/s/superfacial-spreading-melanoma/superfacial-spreading-melanoma11.jpg,httpwwwdermaamincomsiteimagesclinicalpicssuperfacialspreadingmelanomasuperfacialspreadingmelanoma11jpg.jpg
45842,incorrect,Still unremarkable as malignant or benign,203755,5851089,2021-09-11 20:13:06.753745,1337,Skin Condition Malignancy,5851089.0,fitzpatrick-new/567e34fda94c9f3b8741c3cc725f5003.jpg,567e34fda94c9f3b8741c3cc725f5003.jpg,4,photodermatoses,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/a/actinic_prurigo/actinic_prurigo9.jpg,httpwwwdermaamincomsiteimagesclinicalpicaactinicprurigoactinicprurigo9jpg.jpg
45849,irrelevant,There is no lesion to identify here at all,203445,5847215,2021-09-12 01:48:25.455292,1337,Skin Condition Malignancy,5847215.0,fitzpatrick-new/1c230599f1fa6434c1e6e3c87453e9a1.jpg,1c230599f1fa6434c1e6e3c87453e9a1.jpg,3,ehlers danlos syndrome,genodermatoses,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/e/ehlers_danlos_syndrome/ehlers_danlos_syndrome75.jpg,httpwwwdermaamincomsiteimagesclinicalpiceehlersdanlossyndromeehlersdanlossyndrome75jpg.jpg
45850,incorrect,This appears to be an image of cheilosis seen in sclerotic diseases. Where is the skin lesion?,203445,5851857,2021-09-12 01:50:11.704492,1337,Skin Condition Malignancy,5851857.0,fitzpatrick-new/605e7b7f8f5970275f50c11e49998ef9.jpg,605e7b7f8f5970275f50c11e49998ef9.jpg,1,cheilitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/p/perleche/perleche3.jpg,httpwwwdermaamincomsiteimagesclinicalpicpperlecheperleche3jpg.jpg
45854,incorrect,its not benign.,188851,5854425,2021-09-12 02:51:01.27529,1337,Skin Condition Malignancy,5854425.0,fitzpatrick-new/8bc6dece4ab80e919fbb0802071bb79b.jpg,8bc6dece4ab80e919fbb0802071bb79b.jpg,6,vitiligo,inflammatory,non-neoplastic,,http://atlasdermatologico.com.br/img?imageId=7898,httpwwwatlasdermatologicocombrimgimageId7898.jpg
45855,incorrect,Considered as non neoplastic as per the practice round,184259,5850564,2021-09-12 02:51:10.911877,1337,Skin Condition Malignancy,5850564.0,fitzpatrick-new/4a295424278b4ee59c44245a65be2adc.jpg,4a295424278b4ee59c44245a65be2adc.jpg,1,keratosis pilaris,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/k/keratosis-pilaris/keratosis-pilaris25.jpg,httpwwwdermaamincomsiteimagesclinicalpickkeratosispilariskeratosispilaris25jpg.jpg
45856,incorrect,This should be malignant,184259,5856444,2021-09-12 02:53:05.06832,1337,Skin Condition Malignancy,5856444.0,fitzpatrick-new/aea32f5831e76252ca85362a1cc8643b.jpg,aea32f5831e76252ca85362a1cc8643b.jpg,6,hidradenitis,inflammatory,non-neoplastic,,https://www.dermaamin.com/site/images/clinical-pic/h/hidradenitis_suppurativa/hidradenitis_suppurativa7.jpg,httpwwwdermaamincomsiteimagesclinicalpichhidradenitissuppurativahidradenitissuppurativa7jpg.jpg
45863,incorrect,I think this is malignant than benign considering the difference in their characteristics.,204746,5850952,2021-09-12 07:41:31.3713,1337,Skin Condition Malignancy,5850952.0,fitzpatrick-new/5492bcfe87eb32401225a4ababbdad52.jpg,5492bcfe87eb32401225a4ababbdad52.jpg,5,melanoma,malignant melanoma,malignant,,http://atlasdermatologico.com.br/img?imageId=4285,httpwwwatlasdermatologicocombrimgimageId4285.jpg
45887,incorrect,Clearly malignant,180439,5851143,2021-09-12 10:55:58.25976,1337,Skin Condition Malignancy,5851143.0,fitzpatrick-new/55ec84888f157069c8d601b229d377f6.jpg,55ec84888f157069c8d601b229d377f6.jpg,2,granuloma pyogenic,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_pyogenicum/granuloma_pyogenicum39.jpg,httpwwwdermaamincomsiteimagesclinicalpicggranulomapyogenicumgranulomapyogenicum39jpg.jpg
45899,incorrect,Not correct coloring,190839,5852646,2021-09-12 14:05:17.574554,1337,Skin Condition Malignancy,5852646.0,fitzpatrick-new/6de447a43bdde9d2d681aaf5e344b1ec.jpg,6de447a43bdde9d2d681aaf5e344b1ec.jpg,5,granuloma pyogenic,benign dermal,benign,,https://www.dermaamin.com/site/images/clinical-pic/g/granuloma_pyogenicum/granuloma_pyogenicum8.jpg,httpwwwdermaamincomsiteimagesclinicalpicggranulomapyogenicumgranulomapyogenicum8jpg.jpg
45904,incorrect,How is this non neo plastic?,142584,5852335,2021-09-12 14:31:32.341086,1337,Skin Condition Malignancy,5852335.0,fitzpatrick-new/69cfcc29d1376d77c9bcbfca301eefb6.jpg,69cfcc29d1376d77c9bcbfca301eefb6.jpg,3,squamous cell carcinoma,malignant epidermal,malignant,,https://www.dermaamin.com/site/images/clinical-pic/c/carcinome_spinocellulaire/carcinome_spinocellulaire4.jpg,httpwwwdermaamincomsiteimagesclinicalpicccarcinomespinocellulairecarcinomespinocellulaire4jpg.jpg
